id,max_level,mpp,ppm,type
a128bc47-1896-4436-832a-9bf55434f382,17,0.25,4051863.857374393,DX1
346c6b0d-d954-4dfd-8d90-f04cb7e18ae3,17,0.25,4051863.857374393,DX1
e9239e8f-2f8b-495a-98cb-2df65d7af3c8,17,0.25,4032258.064516129,TSA
e8bfcf3c-9116-4efc-af21-948ee6c409ae,17,0.25,3992015.968063873,TS1
b0e7ce5b-5de6-4b13-ae75-5a0360d044de,17,0.25,4024144.869215292,DX1
58debf6e-1fde-435b-b990-286ec6aadbfa,16,0.50,2003205.1282051285,DX1
edcdf8bd-c725-481d-b2c1-ff0f4f41e198,18,0.25,4024144.869215292,DX1
bdcd04e3-0b87-4f09-9cbe-7d2adcd1694f,17,0.25,4024144.869215292,BSA
9244c7ee-c59c-4d53-a94f-0cec8081da97,17,0.25,3992015.968063873,TSA
6b166dc2-3584-449a-a4e0-3f60eaaeba00,17,0.25,4071661.2377850167,DX1
07a95a70-bea1-4ab8-9fbc-01b00b79b351,16,0.25,4032258.064516129,TSA
ec9867ca-7bc4-4a9e-860f-d87a9c8115e4,17,0.25,4032258.064516129,TSA
90308c41-8fc2-4f27-94ac-975c47d27e97,18,0.25,4024144.869215292,DX1
82216d1a-fccb-4c49-8187-57a1dd4b6ef3,17,0.25,4071661.2377850167,DX1
6dd13f9e-6446-4406-b2b1-fdcf0a0b81fd,18,0.25,4051863.857374393,DX1
a2bfc9af-927f-4be6-8f5d-480f347e5737,17,0.25,4024144.869215292,BSC
a7be3dc4-51bd-4eac-8f3c-5223fe8e5f5d,18,0.25,4024144.869215292,BSA
6fe353a0-4a1c-463e-bfd6-c7a43323ca01,16,0.25,3968253.9682539687,DX1
ef15939a-0d82-4933-ad8e-a9f8c023dab2,18,0.25,4024144.869215292,TSA
9052f95a-e73d-42f1-a83c-827bc5113af4,17,0.25,3957261.574990107,DX2
889d0814-e238-4d17-a345-743d34b54771,17,0.25,4024144.869215292,BSA
c86e0a95-5ebb-4c0e-a8d1-5f28d5ee7957,18,0.25,4024144.869215292,BS1
128fc8fa-1d72-44bc-be02-50cfef81e93a,17,0.25,4051863.857374393,TS1
b658e65c-636f-43b9-8c52-a46ba2850044,17,0.25,4032258.064516129,DX1
63f10c46-8870-40dd-a531-6317306be707,17,0.25,4051863.857374393,DX1
bc0fbb90-a80d-4813-9a6c-c7a8a4d02bef,17,0.25,4024144.869215292,TSA
1e6a155b-b078-49dc-a83b-69ed1664bf27,17,0.25,3992015.968063873,TSA
914948df-7b3a-41d6-8946-c2e6bc5f3c03,17,0.25,4024144.869215292,TS1
1fe5d2df-b32c-4269-b88e-9d1403462061,17,0.25,4024144.869215292,BS1
ab4c74fc-e696-473d-89ca-fc4f09ab473b,17,0.25,3992015.968063873,BS1
e4524a6c-7261-463e-80e4-8c30dda2e9fe,17,0.25,4024144.869215292,BS1
8ffdde89-cb67-4707-a00c-b8d3089a7bf5,17,0.25,4032258.064516129,DX1
46264d9c-a3cc-4f9a-bb38-8062836859e4,18,0.25,4051863.857374393,DX2
ca7d68f5-3c9c-4f50-bbb4-f726a0079e2d,18,0.25,4024144.869215292,TS1
4f2e5418-3832-48fc-a321-ca94d7d3aa9e,17,0.25,4024144.869215292,BSA
c78de577-7649-4527-b769-b39dc9a67ad3,17,0.25,4051863.857374393,DX1
e7ce72fc-84e6-49bd-b261-1f57bd0c49a7,17,0.25,3992015.968063873,TS1
3d22d2bd-4b46-4579-8638-11cc269c738c,17,0.25,4032258.064516129,DX1
271cd8a9-e404-4736-b609-3f378a097524,17,0.25,4032258.064516129,DX1
74b8a067-e473-4c4a-8a87-f4905649dfea,16,0.25,3968253.9682539687,DX1
afeb2654-679d-4196-8273-b41a5ec4edfc,18,0.25,4024144.869215292,DX1
d48ecdba-8170-4981-9907-14264e07cd76,17,0.25,4024144.869215292,BSA
7ddf278a-8bc4-4095-bf84-9c01e80799ee,17,0.25,4024144.869215292,BSA
bda827b2-0471-4e0f-8709-4d464fbf6cb4,17,0.25,3957261.574990107,DX2
4a0c7e4c-ed88-4642-90b4-37ad35b3c892,17,0.25,4056795.131845842,TS1
b2c9ac8b-73fb-430c-8999-b69b5ac94cfd,17,0.25,4024144.869215292,BS1
724c52cb-9e6e-4a8d-9693-7fca34e77faa,17,0.25,3992015.968063873,DX1
8973944c-585c-4b9d-a85c-d358bb8bcab0,17,0.25,4051863.857374393,DX1
a221cf48-592f-46db-b067-e3515a4262cb,17,0.25,4051863.857374393,DX1
22bf9bb2-0188-49d7-b80f-41a375b5f07a,18,0.25,3992015.968063873,BS1
98f1a1df-eb4e-4683-9eec-8cb1bbc1db42,17,0.25,4024144.869215292,TSA
8a636c57-af59-4690-b3a6-0f4f4bb0951f,17,0.25,4024144.869215292,TSA
f379c21c-68ee-4c69-8e69-5fa9bfecfe27,17,0.25,4071661.2377850167,DX1
da232dfa-b967-44f5-a8fa-e96cda128235,17,0.25,4024144.869215292,BSA
20db4d67-ce6a-49a4-86c3-fac7e4495476,17,0.25,4024144.869215292,BS2
61f202fd-c99d-4e85-9f3e-cfb8a0002247,17,0.25,4051863.857374393,TSA
2dad7f43-870e-4556-afbe-b0abf1d02b47,17,0.25,4024144.869215292,TSC
b2670a30-47ca-47a2-9e5a-b1bb788d3bdb,17,0.25,4024144.869215292,BS1
490c4a57-24fc-4595-8b03-285ec9c61181,17,0.25,4024144.869215292,DX1
1aa278c3-2868-4a09-8b8e-98b83d3f6427,16,0.25,3960396.039603961,DX1
60b168d5-8ec0-4996-8e4e-340593ceb8a6,17,0.25,4032258.064516129,DX1
73c4e299-8b32-4dc0-b83d-d1f45d78e1b4,16,0.25,4070004.07000407,DX1
5436d380-131c-463a-ab31-26ddebd3b396,17,0.25,4024144.869215292,BS2
7c92bcd5-37e2-4e54-bcd8-33919fd9da22,17,0.25,4032258.064516129,TS1
e69edf22-41f4-4df8-b241-4773bd1e298c,17,0.25,4051863.857374393,DX1
9666fc65-cc41-4156-8127-ed3e4d30d9c0,17,0.25,4051863.857374393,TSA
d5e5c2f4-68d9-4e88-9390-3df2bb637dfc,17,0.25,4032258.064516129,TSA
5c69a285-e9b0-421e-92d9-cd1768aa00d4,17,0.25,4024144.869215292,TSA
5d19e291-0437-47a8-aee6-3b3adab803ec,17,0.25,4024144.869215292,DX1
55eb1c6a-2290-4458-afa2-f259d80e6395,17,0.25,4071661.2377850167,DX1
76ab7a55-3d1e-43fe-8078-7c648f4a02bb,17,0.25,4051863.857374393,DX1
1ab3bc78-a8fd-466e-82ee-7b985b4a8f34,17,0.25,3957261.574990107,DX2
0018cc22-498a-45b8-bfd4-b0fe0c3a2f0a,17,0.25,3957261.574990107,DX1
0b3f1a70-f6b0-4367-86ee-74079b178bc0,17,0.25,4032258.064516129,TSD
1a8011d4-b0f2-431c-9ecc-b23d1acd751a,17,0.25,4024144.869215292,BSB
454d3eb9-ff96-4cd4-9dec-17252819ed13,17,0.25,4024144.869215292,DX1
4781996e-3d01-4a40-bb3a-3ef6e535dcae,17,0.25,4071661.2377850167,TSA
8fe218ac-8d95-467c-83d0-b78ca819cec7,17,0.25,4032258.064516129,DX1
df751812-d0a3-441f-87df-ef3dd42caea3,17,0.25,4051863.857374393,DX1
85cfb6b8-3bc7-431f-b933-b2b2fa1aed6f,17,0.25,4051863.857374393,DX1
2ab71899-2178-4d6c-9da1-9ed758fd6a95,17,0.25,4032258.064516129,DX1
3943f22f-649f-4828-9065-e125dc522b3a,17,0.25,4051863.857374393,TS3
c860c1d9-fc0a-427d-95fa-e29887408280,16,0.25,3968253.9682539687,DX1
d69bb1a6-1ef2-4b81-997d-7f66072b7000,17,0.23,4301075.268817204,DX1
847310c9-1770-4c92-8c7e-80688f7f369c,17,0.25,4024144.869215292,TSA
9afb01aa-db51-45d2-b86a-8fb1eb49d3e9,17,0.25,4024144.869215292,TSD
d43c09fd-d042-45e2-b608-57f1aa07318b,17,0.25,4024144.869215292,BS1
1758ba8f-8165-470b-8314-59aa5dde377b,17,0.25,3992015.968063873,BSA
fee53d03-efed-47eb-b261-cb5571715795,16,0.50,2003205.1282051285,DX1
c035fd5c-98c2-487a-85a8-614db8c785f2,17,0.25,4024144.869215292,BSD
843d9a61-446f-47dc-b47a-8950f4e9f64a,17,0.25,4024144.869215292,DX1
a3008c75-814b-40f6-8e8b-b80cdc6558e8,17,0.25,4032258.064516129,TSB
bc139363-3878-403a-a175-9fa8fa95badb,17,0.25,4024144.869215292,TSA
c1def146-a17d-4705-9fe1-ce801255d500,18,0.25,4024144.869215292,DX1
e71172b6-3ab7-4270-a5b4-8d4b05e402af,17,0.25,4024144.869215292,BSA
3845b8bd-cbe0-49cf-a418-a8120f6c23db,17,0.25,3966679.8889329634,DX1
f759efbb-f880-4523-8d17-75ca7e1857d2,17,0.25,4024144.869215292,BSA
c8c3d75b-78e5-47ab-9d97-ef0706e44ed0,17,0.25,3957261.574990107,DX1
98611c17-9cbd-4f43-8099-759754a9e583,18,0.25,4024144.869215292,TSA
ba605481-9fa9-4ef2-83c8-fb7c05fbff09,16,0.25,3992015.968063873,TS1
ce7195d4-4e8a-4920-87ea-03480b8d26fc,16,0.50,2003205.1282051285,DX1
e6ab1786-2cf7-4346-900b-54b9d87199b8,17,0.25,4051863.857374393,DX1
cbba775e-542d-4c76-9b87-0aaf871fc303,17,0.25,4024144.869215292,TSA
fb600c7c-df59-4cbc-9282-70b0e070561a,17,0.25,4051863.857374393,DX1
2796a1ce-f49d-4653-8cdc-239ebea7a31b,17,0.25,4024144.869215292,DX1
d9cc234b-23ca-4168-afb6-f94571b3f4b1,17,0.25,4024144.869215292,TS1
bf381f93-5c8e-4854-9700-5917f786a991,17,0.25,4032258.064516129,DX1
54fdec52-eaa2-4fad-8bab-ff04b2c92114,17,0.25,4051863.857374393,DX1
f935cbf5-2afc-4baa-8bf8-c77c0c7d76ed,17,0.25,3992015.968063873,DX1
17d73c53-290b-4203-9200-b3f5902fe0e6,17,0.25,4024144.869215292,MS2
d7b22b47-dd32-47d0-ad5d-b7271feda28c,17,0.25,4071661.2377850167,DX1
7398b046-3caa-4acb-a02b-271d0f669df9,17,0.25,4032258.064516129,TS1
e1af8899-f47a-4599-9f8e-f152c0056b45,17,0.25,3992015.968063873,DX1
5f43bc2d-bf31-41a0-bd03-4db9aee59974,17,0.25,4032258.064516129,TSA
362fc07e-b3cb-47ba-b5e2-f49c5f89e3eb,17,0.25,3992015.968063873,TSA
b0e88e0a-ff33-4e06-b347-8281ecf03901,18,0.25,4051863.857374393,DX1
2e7775ec-f204-4494-8e1a-9dc06462cf59,17,0.25,4024144.869215292,TSA
1147e998-72a6-472e-8db1-bdf152a4c12a,17,0.25,4024144.869215292,BS1
37ba294f-5f1a-4131-8c34-52d774ffb0ec,17,0.25,3960396.039603961,DX1
5acee561-9fab-46d5-b0ff-8be3af8ebd75,18,0.25,4024144.869215292,DX1
6ee408f3-8429-4604-ba1a-c06f15c7c30f,17,0.25,4032258.064516129,TSA
3001aac9-dfa7-467a-97e0-105515d8e373,17,0.25,4051863.857374393,DX1
bef487ab-a4a6-4f88-a8e4-29d46858668e,17,0.25,4024144.869215292,TSA
792cab5a-a944-4a87-9f68-364845db8c45,16,0.50,2003205.1282051285,DX1
66be7630-d2f0-4c0e-81a6-b70a803615a2,18,0.25,4056795.131845842,DX1
aa8c4f21-2fce-4ccb-b270-4a1ad633f36e,17,0.25,3966679.8889329634,DX1
47f4f0bf-950c-4ee5-afdf-e8d9564216e0,17,0.25,4051863.857374393,TS1
d0057c5b-a658-4259-9f05-aa310a8d1e74,17,0.25,4024144.869215292,DX1
87e7cf96-5ab5-4f26-b839-25cd31607c9c,17,0.25,4071661.2377850167,DX1
4cf05a03-a183-4fec-b671-2f294b4d27c6,17,0.25,3992015.968063873,BS1
c3200120-e484-45cd-97f4-30d0635c7938,16,0.25,4051863.857374393,DX1
e7ca83bc-2d88-4e71-a3e7-3866385e491f,17,0.25,3992015.968063873,MS2
8ed44372-78a1-4537-a039-d2098245dee9,17,0.25,3992015.968063873,TSA
fb49bd4a-63e7-472d-9ff6-b297c46e43cf,16,0.25,4032258.064516129,DX1
7e220daa-329c-43ee-938d-07d566fb5d23,15,0.25,4032258.064516129,BS6
ea0ddd49-2f89-4044-a12e-c7e51b172a74,18,0.25,3992015.968063873,DX1
79913155-61bd-40cf-a2d6-e6c0ac86dd76,18,0.25,4024144.869215292,BSB
2cb37ff8-9925-4113-b1c4-986f6729b180,18,0.25,4024144.869215292,TSB
d953668b-4a60-4e7c-a001-0d74e0ad6e93,17,0.25,4051863.857374393,DX1
1578a5dc-38c3-4ebb-85c2-fbda50a674fa,17,0.25,4024144.869215292,TSB
48b0c0f5-444e-4ac5-8326-12612c0f5d7c,17,0.25,4032258.064516129,TSA
226f75a5-15fa-4c25-925c-e70886da93d1,17,0.25,4024144.869215292,TS1
919bff06-43b7-447a-ad9f-85854b0f72fc,17,0.25,4032258.064516129,DX1
bb7d6bc1-4d6a-4ecc-a8ad-ecc31ff4f471,17,0.25,4071661.2377850167,DX1
68dd7e5e-b40a-4af1-9e77-27f779c0537d,17,0.25,4024144.869215292,TSB
cef7e32a-32c6-4934-98fb-c5887f4fc500,17,0.25,4024144.869215292,BSB
17853fbe-aabf-4287-b0e9-602710cf3c74,17,0.25,4024144.869215292,TSB
c54f7d2c-9b49-49e0-8d5a-b9eeac19a35e,17,0.25,3992015.968063873,TS1
f5155752-ec0b-4431-8fb6-2f17631f5416,17,0.25,3992015.968063873,BS1
130b1b0e-08f9-49ff-bdea-1b2711d79c68,17,0.25,4051863.857374393,DX1
b411c802-4c8d-4b65-8eee-72a538f14f65,17,0.25,4071661.2377850167,DX1
c85314c2-d915-413a-aa8d-aa8d7cfb74e3,17,0.25,3992015.968063873,BSA
d429018b-1a5a-4843-8b53-2d421a7d5e3e,17,0.25,4071661.2377850167,TSB
557ab6b3-5cfd-49cd-8d18-5cf81118b2c5,17,0.25,4024144.869215292,TSA
3b152875-bb8e-4246-a5c9-0586ec227125,17,0.25,4051863.857374393,TS1
5c033e2c-14d7-43b9-b09c-fdb99c352ae0,17,0.25,4024144.869215292,BSA
64064879-7412-4b11-9810-33321be77ee5,17,0.25,4024144.869215292,TSA
7c18fde2-b392-4ae1-a711-1bd707f5800e,17,0.25,4071661.2377850167,DX1
70db13cc-1c9d-4b76-8efe-b5ac8f38d2ec,17,0.25,3992015.968063873,BSB
44beba0f-7cf8-4210-a2c9-d0968bf7a8ac,17,0.25,4024144.869215292,BS1
ea169018-b479-412e-9cca-dfae087e5909,17,0.25,3992015.968063873,TSA
b4cf8323-9497-4ee0-81bd-5059b557a524,17,0.25,3992015.968063873,TS1
44a93052-5d37-46c5-82f6-b4516d25bfa2,17,0.25,4024144.869215292,TSA
89bf548f-91a5-4756-a090-0b4a6fd22e3a,17,0.25,3957261.574990107,DX2
79aee3c0-67ce-49bd-a031-15f9cb72f5f7,17,0.25,4024144.869215292,TSC
a533e15d-c579-433a-8350-1d97e9f34eb4,16,0.23,4301075.268817204,DX1
b94f511f-7062-4e9f-ad6d-23371419299b,17,0.25,4024144.869215292,DX1
060ec166-ed06-43a2-97c6-717b047f6fb6,17,0.25,4024144.869215292,BS1
3760ee2a-3b5b-4667-8ad9-c7c83208ebe8,17,0.25,4024144.869215292,MS1
97dbf5d6-d9f1-438f-aba6-ecea4612977b,17,0.25,4024144.869215292,TSA
16d67af5-5d16-4dd2-b6e4-aeaf9c28e0a5,17,0.25,4024144.869215292,TSA
d2ee2ec6-aafa-4d25-aa8b-9e9f4c7df6a7,17,0.25,4032258.064516129,TSC
844159cf-123a-45a2-b061-78ccd382598a,17,0.25,4032258.064516129,TSA
53b1ff90-c384-46a4-8f89-ec8f47b379e0,17,0.25,4032258.064516129,DX1
035a8ebb-a2c2-41bd-bcb9-8a9f5ac1a8a6,17,0.25,4056795.131845842,DX1
85eee34f-ef9d-4cf5-bcd3-131201566ac0,17,0.25,4024144.869215292,TSA
d06d16c4-180b-49e4-95c5-0e3593d6e51b,17,0.25,4032258.064516129,DX1
6788ab66-c0e0-48df-9a00-edaa6e971563,17,0.25,4032258.064516129,BS1
0c63d458-cfc9-4033-921b-83dfbdd2c206,17,0.25,3960396.039603961,TSB
f8ffe7d3-199c-40d7-907d-cacd32a205b6,17,0.25,3992015.968063873,TS1
62f2c39c-20fc-439d-a3df-f90326f15c62,18,0.25,3957261.574990107,DX1
b8f78d45-68e0-4ecf-b8d8-6c5b31982b7a,17,0.25,4032258.064516129,TSB
a51a959b-d70b-4f51-a360-99f7ca48efaa,18,0.25,4032258.064516129,DX1
6efea46b-492b-4695-b1d9-ca517be5a70b,16,0.23,4301075.268817204,DX1
ab743bdd-fe44-4a2b-a365-dc1f7b66dacb,17,0.25,4032258.064516129,TSA
87ba57b4-2bb6-4abe-85e2-73c0cc9c2783,17,0.25,4051863.857374393,TSA
147ed357-9e92-44fb-8b01-312e148cd525,16,0.50,2008435.428800964,DX1
089187a4-cccb-4472-b7e7-683f088dd709,17,0.25,4024144.869215292,BSA
87b0a598-ba74-4e62-96ac-c9fc2f2fef30,17,0.25,3992015.968063873,TS1
12dd4441-2f36-4ea3-9a37-11863f4b5e88,17,0.25,3992015.968063873,DX1
4a540eea-71ba-4d89-9a93-719abb685469,17,0.25,3992015.968063873,DX1
f66aa364-a0e7-429d-84ab-6e6e806400f0,17,0.25,4024144.869215292,BSA
aead0c3b-49f6-4892-819d-024b1a50f956,17,0.25,4024144.869215292,TSA
e685ab55-e4cb-491c-bfc3-c634bc39d22c,17,0.25,4051863.857374393,TSB
74946037-f041-4b75-b076-acb53ba6625d,17,0.25,4024144.869215292,BSB
0172bab1-1776-4f23-8ca0-9c7dc4a1793d,17,0.25,4032258.064516129,TSA
92b9ca3f-9328-4bd7-97bc-6e68429a1c4e,17,0.25,4032258.064516129,TSA
a55d74d0-b5b2-42f3-893d-a461d0cfbff7,17,0.25,4024144.869215292,BSA
225402fd-f25c-4c01-9270-37f8da98cf39,17,0.25,4024144.869215292,BSA
6bff7be4-59ed-4da7-a7a3-e27a41d84bf0,17,0.25,3992015.968063873,TSB
a0c8d155-7c15-447f-be5f-813348d8a3eb,17,0.25,4024144.869215292,DX1
42c01700-a143-4ca4-bec3-c344d126b458,17,0.25,3992015.968063873,BSB
17ec20fd-267d-4fb4-b236-822a7934c9f1,18,0.25,4051863.857374393,DX1
ce2b8842-4ddf-4415-9c7d-f211328c3d71,18,0.25,4056795.131845842,DX2
0441253a-5af1-4b62-9f75-9bfa19066cd8,18,0.25,4024144.869215292,DX1
dfec56c7-fc58-49e2-a10e-4bcd437a84c2,17,0.25,4024144.869215292,BSC
684d7e72-89c2-43db-ae93-c864eb972ad0,17,0.25,3992015.968063873,BSA
6266d257-b297-4b92-beae-4e877003a3d9,17,0.25,3992015.968063873,BS1
06efedbc-f917-4ffa-a9ed-804f167dbe5b,16,0.25,4032258.064516129,TSA
8f666638-e5a2-4088-972b-ab614bc1f306,17,0.25,4071661.2377850167,DX1
fb45e563-73f9-4214-bae6-65df09e9c5ee,17,0.25,4024144.869215292,TSA
bd716eb1-1356-4f09-9659-f065b0b0c1ca,18,0.25,4024144.869215292,BS1
f4c82dfb-bcb5-42d4-968c-6185ef7fd0b0,17,0.25,4032258.064516129,DX1
dc07cb24-8579-4903-9239-60af9352d7fd,17,0.25,4024144.869215292,MSB
81fb51eb-6ce0-4ec0-9cff-d33fecbe7a79,17,0.25,4032258.064516129,BSA
e498a19f-f2f9-486c-95dd-93dfc87d64be,17,0.25,3992015.968063873,BS2
2b781744-ef58-41df-b096-d1f6bdd8270b,17,0.25,4056795.131845842,TSA
01d14351-27c8-424b-af71-3c1b88ad6897,17,0.25,3992015.968063873,BS1
4fdb836e-df0e-4ebe-8bab-464ce1723b50,17,0.25,4056795.131845842,TSA
812be0da-616b-423b-8174-460fa0ab1326,17,0.25,4051863.857374393,TSC
3d5a73dc-f23d-4438-a6cc-7d182cf65599,17,0.25,4024144.869215292,TSA
aa69746e-8b15-43a8-8c81-3ebfdea7ba17,17,0.25,4032258.064516129,TSA
ce77af22-10b7-4480-9c93-015970268455,17,0.25,4071661.2377850167,DX1
6ff6ef00-5643-469b-ac83-53bbef6cf33d,17,0.25,4024144.869215292,TS1
ed18fa16-c230-41a8-aade-c693e57b336c,17,0.25,3957261.574990107,TSA
6815e15e-16a5-47d6-9166-1a53ea641ee4,17,0.25,4024144.869215292,TSA
a866f667-ca52-46f6-9bfd-7f89515aad2e,17,0.25,3957261.574990107,DX1
78fe5ab1-15d3-4701-84d6-7b88beab2f22,17,0.25,4032258.064516129,DX1
4d9eabb5-9a2c-4b40-a3b6-37fa5e37b8ae,17,0.25,4024144.869215292,DX1
a8d2fa43-9df8-4cee-bdda-54395f682eb6,17,0.25,3957261.574990107,TS1
ad3e904b-1dc2-4fd3-94c6-7bc5735e9d1a,17,0.25,4024144.869215292,TSB
83e0a65a-cb57-490c-977e-90fe633b1d1a,18,0.25,4024144.869215292,DX1
a2658e39-e476-44b2-99ee-118056cf6201,17,0.25,4071661.2377850167,DX2
fdabd162-55db-4ef5-99e6-f3e2b1c4eb6a,16,0.50,2003205.1282051285,DX1
a4e25e73-263e-42a0-9cc2-5fa6fd09e083,17,0.25,4024144.869215292,DX1
02fc55d9-08ba-4a56-9299-fd15695b7fc4,17,0.25,4024144.869215292,MSB
a2c5962f-83f9-4771-a0d8-9b1992016661,17,0.25,4032258.064516129,TSA
83941cc5-0b4f-4b32-b73d-d9e825c01591,17,0.25,4051863.857374393,DX1
e881d72e-8aa3-4f48-bcb0-517b3a60f5c8,17,0.25,4071661.2377850167,DX1
ea02e2f8-60d5-45d3-a63c-bf3f1afedf48,17,0.25,4032258.064516129,TSC
949d3765-088b-4ef6-b13b-aa138349695c,17,0.25,4032258.064516129,BSC
b66e01c5-c716-4650-8f7b-e555cc7556e4,17,0.25,3957261.574990107,DX2
ec33774e-68a9-4744-a74c-eacdf1538545,17,0.25,4024144.869215292,DX1
d52ee081-9a2f-4c0f-b504-90a860b8ed4c,18,0.25,4024144.869215292,TSA
da07ccb9-cb9c-4838-b8ad-2f5f46881fe9,17,0.25,4051863.857374393,TS1
0f93bc51-9428-4241-8e03-765c47ce709a,17,0.25,4024144.869215292,DX1
8929de4d-3935-4138-a844-433afe213f49,17,0.25,4032258.064516129,DX1
49580a56-de73-41dc-9b4a-51a672062f4e,17,0.25,4051863.857374393,DX1
69b58d59-1088-475f-a3e0-42b34bb2636e,17,0.25,3992015.968063873,BS1
67f9ed91-0f42-470f-ab83-4d91a77bf20e,16,0.50,2003205.1282051285,DX1
9e4c7eac-b518-4d8d-9994-18f8ce5c8ef2,17,0.25,3992015.968063873,TS4
553c02d0-2c62-4513-bfc7-daef00be745e,17,0.25,3960396.039603961,DX1
6e522836-017d-4e4e-96fc-bc609050d301,17,0.25,3960396.039603961,TS3
ad91e3a0-c0d6-4b9f-a2e4-e8d8fed6bd1c,17,0.25,3992015.968063873,BS4
251336b9-396a-43c0-9277-e848a7d38f49,16,0.23,4301075.268817204,DX1
bc676ee2-d0e4-48ef-9d1d-5a90e79b4fb2,17,0.25,4051863.857374393,DX1
f906e739-e7b7-4442-b5c6-49fca5cc2ba1,17,0.25,4051863.857374393,DX1
1b24d94f-3ad5-48b9-825a-6e8c2c873da4,18,0.25,4056795.131845842,DX1
662e9c77-9483-41a6-8141-3bcfd7d6fd03,17,0.25,4032258.064516129,TSA
0f7cca08-d39b-4db4-832e-d50a018b3be3,18,0.25,4024144.869215292,BSB
7ab9af79-aab2-4f65-9297-fe6a62e1e2f1,17,0.25,4024144.869215292,TSA
0a9ddad2-bf8f-4dc5-912b-aff08e1a5781,17,0.25,4024144.869215292,BSA
8ff3cd70-d5e3-4885-b714-ef37dbe92c59,17,0.25,4024144.869215292,TSA
b7e68bb6-cd5e-4e5a-a96e-86bce27e34e9,17,0.25,4024144.869215292,MSA
17111cc6-a722-4159-be6b-df5104a2fc74,18,0.25,4024144.869215292,BSA
efe350a4-9648-426f-b043-e548cfb19904,17,0.25,4056795.131845842,DX1
c82d104b-10cb-4de9-a190-4e1abe2839dc,17,0.25,4024144.869215292,BSA
7eec3a43-7a9a-44e1-aa36-f3e01fce54b8,17,0.25,4032258.064516129,TSA
cc5cc070-d63d-4d50-91f9-1efb23d28034,17,0.25,4032258.064516129,DX1
29ead2b3-5b6b-4f30-953e-104d8c8f7822,17,0.25,4024144.869215292,BSA
b40f3902-df39-44cd-8656-7e8ddeff681f,17,0.25,3992015.968063873,BSB
ac4d1ec6-082e-478d-85de-c84f6187da96,17,0.25,3992015.968063873,DX1
787730b7-c174-4241-a8f7-abb69d971df4,17,0.25,4051863.857374393,DX1
412e8339-e465-4aea-b2d2-387057978aad,17,0.25,4051863.857374393,DX1
919e5883-3451-4c6f-b0f1-d230a585288d,17,0.25,4032258.064516129,TSB
b89bf653-acd9-4307-a7a7-f82c2bb4c44d,17,0.25,4032258.064516129,TSB
50630558-9928-48e3-908b-7f7ce097bf4b,17,0.25,4056795.131845842,TSB
d2c7ad27-6090-421e-a12e-2cb66a5417e4,18,0.25,4032258.064516129,DX1
3e755df2-1d50-47d8-b5c2-662f9aecbadd,17,0.25,4071661.2377850167,DX1
0c243c2e-1e03-4a62-9bc4-0a03dbbdd625,17,0.25,4032258.064516129,TS1
4b7af2bc-745e-48f4-852a-9e4b185d398b,17,0.25,4032258.064516129,DX1
8d6abe44-dbcb-4895-80d3-a0b296e34f56,17,0.25,3992015.968063873,BS1
50319127-777d-4581-96a2-aea99ec37ed7,17,0.25,4024144.869215292,TSA
1d641122-6ab2-4048-ad12-5dbf796c4f13,17,0.25,4024144.869215292,TSB
76319bf2-4196-4173-8be6-c0526fbf68d2,17,0.25,4024144.869215292,BSA
fcd9f146-2085-402d-9d48-ff307bbf93db,17,0.25,4024144.869215292,MSA
77853a49-5873-41bd-8acf-affbb11fb960,17,0.25,4051863.857374393,DX1
82913202-8251-44b6-a1e1-ce62b8d57525,16,0.25,4056795.131845842,TS1
6bd7f723-3737-491d-ac2f-279eac24f50c,18,0.25,4024144.869215292,DX1
cc686db7-61a9-47f1-8cd9-a1b99559118b,17,0.25,4024144.869215292,TS1
e950eb65-34a4-4ded-bbed-88454bfad110,16,0.50,2003205.1282051285,DX1
0670f8bf-f09b-4f7f-8f14-683dceaf2cb0,18,0.25,3992015.968063873,DX1
b672c334-2fd1-4345-a3dc-800bb7769fec,17,0.25,4024144.869215292,TSA
994db278-3ed5-4527-9066-a45867be7ef2,17,0.25,4051863.857374393,DX1
0995fcc7-47c6-43af-abdb-3a00b960467b,18,0.25,4024144.869215292,DX1
f63aeceb-4473-4b26-b2a7-b328e2c9600a,17,0.25,4032258.064516129,TSA
11225599-68d3-4283-aad9-172e8996983e,17,0.25,4032258.064516129,TSA
f6d87b26-cf87-482f-83d6-bd2eb52938e4,17,0.25,4032258.064516129,DX1
76371ddc-885f-4fe3-b099-faca5e7a11cb,17,0.25,4024144.869215292,BSA
d96d0ecd-dfa0-44df-8741-166d3a304c01,17,0.25,4051863.857374393,DX1
8b981586-cc50-44dd-a6cb-1fcca5afbd9b,17,0.25,4032258.064516129,DX1
c339bed8-3d9d-4985-a4bd-ae2d3fb17562,18,0.25,3992015.968063873,DX1
0e3812ed-c275-4cc5-8f66-8c046e5bcbd9,17,0.25,3992015.968063873,MS1
c964dbe0-40d6-4844-bf8e-e78fb66a3699,18,0.25,3992015.968063873,BSA
173fe048-972a-4b9d-888a-0ac0b970f13c,16,0.49,2024701.356549909,DX1
8f23c7f7-4b8a-436b-aa72-b772bba7793a,17,0.25,4024144.869215292,BSA
93b50f88-744b-489f-903e-cd384dc80c22,17,0.25,4051863.857374393,TSA
