,number,values_0,values_1,datetime_start,datetime_complete,duration,params_epochs,params_init_weights,params_log batch size,params_lr,params_weight_decay,system_attrs_nsga2:generation,state
62,62,0.0952357545974207,1.0,2023-10-07 02:18:45.004976,2023-10-07 02:51:06.157871,0 days 00:32:21.152895,55,xavier,4,0.00014338158524338532,0.001241453522693912,1,COMPLETE
63,63,0.4606739751099437,0.9626424984741797,2023-10-07 02:51:06.164693,2023-10-07 03:09:36.849759,0 days 00:18:30.685066,25,xavier,0,1.7754924402869687e-05,0.00025916961758553324,1,COMPLETE
64,64,0.3902550238772943,0.9466666666666667,2023-10-07 03:09:36.855211,2023-10-07 03:43:43.736838,0 days 00:34:06.881627,60,xavier,4,5.289704105785769e-05,0.0002511685062547442,1,COMPLETE
65,65,0.5344920425966848,1.0,2023-10-07 03:43:43.739885,2023-10-07 03:56:38.849819,0 days 00:12:55.109934,25,xavier,5,0.00012019647518985578,0.00010356723470225415,1,COMPLETE
66,66,0.20828659331985233,1.0,2023-10-07 03:56:38.853259,2023-10-07 04:16:48.618577,0 days 00:20:09.765318,40,kaiming,4,7.560093368698361e-05,0.0005684649527006181,1,COMPLETE
67,67,0.37731429192042143,0.9666666666666668,2023-10-07 04:16:48.622197,2023-10-07 04:24:07.748659,0 days 00:07:19.126462,15,xavier,4,0.00012019647518985578,0.009272414151541246,1,COMPLETE
68,68,0.7005836887294988,1.0,2023-10-07 04:24:07.752370,2023-10-07 04:29:30.211349,0 days 00:05:22.458979,10,xavier,4,0.0003310167891636679,0.003093229392466959,1,COMPLETE
69,69,0.4793985384214726,0.9501700680272108,2023-10-07 04:29:30.214924,2023-10-07 04:59:51.143812,0 days 00:30:20.928888,60,xavier,3,3.0474754840218986e-05,0.0008952011404705588,1,COMPLETE
70,70,0.6155479333690825,0.9757802663834099,2023-10-07 04:59:51.147187,2023-10-07 05:25:29.757792,0 days 00:25:38.610605,45,kaiming,0,7.560093368698361e-05,0.00023206545376535737,1,COMPLETE
71,71,0.48710557105109087,0.981695348593983,2023-10-07 05:25:29.762036,2023-10-07 05:55:21.069909,0 days 00:29:51.307873,60,xavier,2,0.00018046981022387727,0.0001195597551431321,1,COMPLETE
72,72,0.3754038140177727,1.0,2023-10-07 05:55:21.072989,2023-10-07 06:18:03.119506,0 days 00:22:42.046517,45,kaiming,5,1.548754355235324e-05,0.00802844819427594,1,COMPLETE
73,73,0.4799767002618971,0.9784969799178441,2023-10-07 06:18:03.123482,2023-10-07 06:49:53.575541,0 days 00:31:50.452059,55,xavier,0,9.063138050285509e-05,0.0002592147754584496,1,COMPLETE
74,74,0.13582169323235577,1.0,2023-10-07 06:49:53.580388,2023-10-07 07:13:04.883264,0 days 00:23:11.302876,45,xavier,5,0.00012019647518985578,0.0005050096218135698,1,COMPLETE
75,75,0.4010844160669616,0.9333333333333332,2023-10-07 07:13:04.887225,2023-10-07 07:20:21.992126,0 days 00:07:17.104901,15,kaiming,4,4.9813828469837274e-05,0.00023206545376535737,1,COMPLETE
76,76,0.4305846721898498,0.8953401360544218,2023-10-07 07:20:21.995968,2023-10-07 07:30:04.778263,0 days 00:09:42.782295,20,xavier,3,1.328023650032542e-05,0.0008952011404705588,1,COMPLETE
77,77,0.5242721776108218,0.909740775097918,2023-10-07 07:30:04.781520,2023-10-07 07:49:52.451673,0 days 00:19:47.670153,40,kaiming,3,2.7053884969160524e-05,0.0005684649527006181,1,COMPLETE
78,78,1.0228054965689548,0.9833333333333332,2023-10-07 07:49:52.455370,2023-10-07 08:19:01.301176,0 days 00:29:08.845806,60,xavier,4,0.00036870325984683715,0.004126051060981465,1,COMPLETE
79,79,0.37565995622962467,0.975162120686394,2023-10-07 08:19:01.304067,2023-10-07 08:24:40.921253,0 days 00:05:39.617186,10,kaiming,0,7.72506736006727e-05,0.00017513486483968006,1,COMPLETE
80,80,0.3052450410767051,0.9586734693877551,2023-10-07 08:24:40.924462,2023-10-07 08:36:41.747595,0 days 00:12:00.823133,25,xavier,3,3.4669869912042604e-05,0.00015836679033272012,1,COMPLETE
81,81,0.5616708290631183,0.970498377880736,2023-10-07 08:36:41.751285,2023-10-07 08:59:26.195825,0 days 00:22:44.444540,40,xavier,0,0.00017725785989506677,0.0005684649527006181,1,COMPLETE
82,82,0.2751059213020329,0.981452773417059,2023-10-07 08:59:26.199454,2023-10-07 09:11:51.021411,0 days 00:12:24.821957,25,xavier,2,2.7053884969160524e-05,0.0005684649527006181,1,COMPLETE
83,83,0.49648039396852256,0.8333333333333333,2023-10-07 09:11:51.025182,2023-10-07 09:19:24.665667,0 days 00:07:33.640485,15,xavier,5,5.368290757768734e-05,0.003324062647542373,1,COMPLETE
84,84,1.3990271823182412,0.9333333333333333,2023-10-07 09:19:24.669501,2023-10-07 09:21:47.344981,0 days 00:02:22.675480,5,xavier,4,0.0007735692086040079,0.00015836679033272012,1,COMPLETE
85,85,0.5138379466320788,0.885,2023-10-07 09:21:47.349303,2023-10-07 09:24:13.324135,0 days 00:02:25.974832,5,xavier,3,3.260153159061411e-05,0.007619689051634363,1,COMPLETE
86,86,0.32262127713394356,0.9484615384615385,2023-10-07 09:24:13.327662,2023-10-07 09:31:47.826472,0 days 00:07:34.498810,15,kaiming,2,3.260153159061411e-05,0.0007375809356100737,1,COMPLETE
87,87,0.4177608643624288,0.9711745677291896,2023-10-07 09:31:47.831159,2023-10-07 09:36:46.699819,0 days 00:04:58.868660,10,xavier,2,0.00018046981022387727,0.0007262178346359084,1,COMPLETE
88,88,1.0508218341748488,0.95,2023-10-07 09:36:46.703137,2023-10-07 09:44:14.050909,0 days 00:07:27.347772,15,xavier,5,0.0005586288900453707,0.0008553478789170129,1,COMPLETE
89,89,0.6599839493901593,0.971129492796204,2023-10-07 09:44:14.054625,2023-10-07 09:50:33.438771,0 days 00:06:19.384146,10,xavier,0,0.00017341516900780667,0.00022988300652489072,1,COMPLETE
90,90,0.4098813784714041,0.9416281757458227,2023-10-07 09:50:33.441751,2023-10-07 10:06:36.507513,0 days 00:16:03.065762,30,xavier,2,1.05705390447983e-05,0.007585064369176209,1,COMPLETE
91,91,0.27820127454164584,0.9763186813186813,2023-10-07 10:06:36.510545,2023-10-07 10:18:56.325887,0 days 00:12:19.815342,25,xavier,2,4.245307275364723e-05,0.0054293212229231105,1,COMPLETE
92,92,0.18814105454366653,1.0,2023-10-07 10:18:56.329759,2023-10-07 10:41:51.366649,0 days 00:22:55.036890,45,xavier,5,5.289704105785769e-05,0.00021254029791224356,1,COMPLETE
93,93,0.4579917612117924,0.9645366943567844,2023-10-07 10:41:51.371809,2023-10-07 10:47:31.994599,0 days 00:05:40.622790,10,kaiming,1,9.063138050285509e-05,0.00015836679033272012,1,COMPLETE
94,94,0.39236810708410175,1.0,2023-10-07 10:47:31.997810,2023-10-07 10:56:07.364443,0 days 00:08:35.366633,15,xavier,4,0.0001344982677582207,0.009272414151541246,1,COMPLETE
95,95,0.2830916755076032,1.0,2023-10-07 10:56:07.367501,2023-10-07 11:39:06.641464,0 days 00:42:59.273963,55,xavier,5,9.063138050285509e-05,0.0004955487591479441,1,COMPLETE
96,96,0.4128152705729008,1.0,2023-10-07 11:39:06.644879,2023-10-07 12:13:04.168497,0 days 00:33:57.523618,45,xavier,5,1.0546349240435259e-05,0.00017695647390878462,1,COMPLETE
97,97,0.42162991841454256,0.9740809785452642,2023-10-07 12:13:04.172257,2023-10-07 12:33:06.749205,0 days 00:20:02.576948,25,xavier,2,0.000241020050524981,0.0005570858592385623,1,COMPLETE
98,98,0.1780695344600904,0.9911111111111112,2023-10-07 12:33:06.753606,2023-10-07 12:53:21.851686,0 days 00:20:15.098080,45,kaiming,3,7.560093368698361e-05,0.00023206545376535737,1,COMPLETE
99,99,0.6943697720766068,0.55,2023-10-07 12:53:21.856304,2023-10-07 12:55:43.888610,0 days 00:02:22.032306,5,kaiming,5,9.754011332470688e-05,0.00020734447549472233,1,COMPLETE
